period_start,store_id,product_id,total_units_sold,total_revenue,avg_unit_price,avg_inventory_level
2021-09-30,10,48,492,24968.649999999998,52.81266666666667,37.166666666666664
2021-09-30,10,49,516,26942.32,52.42766666666667,41.36666666666667
2021-09-30,10,50,450,22796.579999999998,50.34166666666667,36.53333333333333
2021-10-31,1,1,503,27050.91,55.1341935483871,40.903225806451616
2021-10-31,1,2,484,24578.95,51.71483870967742,35.774193548387096
2021-10-31,1,3,522,21257.12,41.30290322580645,40.16129032258065
2021-10-31,1,4,472,20773.2,42.27322580645161,33.67741935483871
2021-10-31,1,5,500,25866.27,50.48096774193549,35.58064516129032
2021-10-31,1,6,504,28472.48,53.211290322580645,40.096774193548384
2021-10-31,1,7,499,23858.18,50.08741935483871,38.12903225806452
2021-10-31,1,8,493,24188.989999999998,46.9841935483871,37.32258064516129
2021-10-31,1,9,497,28410.72,56.23548387096774,38.25806451612903
2021-10-31,1,10,484,28642.84,58.59258064516129,41.064516129032256
2021-10-31,1,11,533,24798.94,46.79354838709678,42.774193548387096
2021-10-31,1,12,499,27671.35,56.3416129032258,41.61290322580645
2021-10-31,1,13,492,25600.94,50.350645161290316,34.12903225806452
2021-10-31,1,14,487,24389.64,50.03290322580645,38.74193548387097
2021-10-31,1,15,506,26993.53,54.81806451612903,38.096774193548384
2021-10-31,1,16,502,24884.36,47.97354838709678,40.67741935483871
2021-10-31,1,17,498,28526.34,58.7,38.806451612903224
2021-10-31,1,18,494,22326.02,45.63387096774194,40.064516129032256
2021-10-31,1,19,473,23130.4,48.94741935483871,39.25806451612903
2021-10-31,1,20,451,22476.34,51.09645161290322,38.806451612903224
2021-10-31,1,21,503,28202.02,55.24322580645161,38.806451612903224
2021-10-31,1,22,544,26742.99,49.211290322580645,45.29032258064516
2021-10-31,1,23,485,25708.09,51.596774193548384,43.225806451612904
2021-10-31,1,24,533,29388.3,57.50258064516129,41.61290322580645
2021-10-31,1,25,495,27000.670000000002,53.62967741935484,34.16129032258065
2021-10-31,1,26,523,27490.12,50.93064516129032,40.58064516129032
2021-10-31,1,27,503,26549.79,53.17903225806452,37.61290322580645
2021-10-31,1,28,464,27872.510000000002,58.93451612903226,38.645161290322584
2021-10-31,1,29,506,25314.17,50.755806451612905,33.16129032258065
2021-10-31,1,30,485,26498.7,54.71225806451613,34.225806451612904
2021-10-31,1,31,502,30891.79,63.05741935483871,35.903225806451616
2021-10-31,1,32,484,25981.14,51.509032258064515,37.38709677419355
2021-10-31,1,33,460,20619.5,44.46806451612903,32.25806451612903
2021-10-31,1,34,511,27141.12,52.33387096774193,36.645161290322584
2021-10-31,1,35,485,23388.47,50.806774193548385,40.25806451612903
2021-10-31,1,36,545,27437.18,50.254516129032254,41.225806451612904
2021-10-31,1,37,502,25007.83,49.27645161290322,27.903225806451612
2021-10-31,1,38,493,28055.059999999998,55.40451612903226,40.774193548387096
2021-10-31,1,39,460,24952.56,52.237096774193546,38.45161290322581
2021-10-31,1,40,468,24787.44,54.432258064516134,33.83870967741935
2021-10-31,1,41,515,29056.329999999998,55.579354838709676,37.58064516129032
2021-10-31,1,42,502,26829.14,54.534516129032255,38.38709677419355
2021-10-31,1,43,493,25141.02,50.00225806451613,35.70967741935484
2021-10-31,1,44,488,27110.03,55.75516129032258,39.935483870967744
2021-10-31,1,45,467,21573.15,47.65387096774194,34.61290322580645
2021-10-31,1,46,519,25281.83,48.99,41.12903225806452
2021-10-31,1,47,493,29403.36,59.25290322580645,45.87096774193548
2021-10-31,1,48,470,23988.45,50.92451612903226,40.903225806451616
2021-10-31,1,49,509,24760.42,48.43774193548387,38.354838709677416
2021-10-31,1,50,482,21605.93,46.686129032258066,42.61290322580645
2021-10-31,2,1,503,31904.6,61.4341935483871,42.354838709677416
2021-10-31,2,2,515,27037.12,53.09290322580645,36.38709677419355
2021-10-31,2,3,525,29242.190000000002,55.96741935483871,35.935483870967744
2021-10-31,2,4,486,24274.81,48.71451612903226,41.193548387096776
2021-10-31,2,5,488,29499.66,58.28677419354838,36.193548387096776
2021-10-31,2,6,489,24002.62,49.91193548387097,34.774193548387096
2021-10-31,2,7,503,35991.49,70.97322580645161,36.45161290322581
2021-10-31,2,8,505,28242.35,55.05096774193548,37.774193548387096
2021-10-31,2,9,479,22353.44,49.41967741935484,34.225806451612904
2021-10-31,2,10,471,26277.7,56.844193548387096,38.483870967741936
2021-10-31,2,11,519,34101.090000000004,65.03612903225806,39.74193548387097
2021-10-31,2,12,476,26902.37,55.034838709677416,41.0
2021-10-31,2,13,501,28520.23,57.16935483870968,42.41935483870968
2021-10-31,2,14,511,28561.1,55.37806451612904,36.41935483870968
2021-10-31,2,15,516,25032.21,48.038709677419355,37.74193548387097
2021-10-31,2,16,482,20566.2,41.6341935483871,37.483870967741936
2021-10-31,2,17,486,24486.97,49.656774193548394,37.87096774193548
2021-10-31,2,18,469,24229.01,52.450967741935486,34.96774193548387
2021-10-31,2,19,461,29829.98,62.36806451612903,37.83870967741935
2021-10-31,2,20,498,28732.8,57.027096774193545,39.29032258064516
2021-10-31,2,21,475,24480.05,51.306774193548385,39.83870967741935
2021-10-31,2,22,406,24320.75,55.91967741935484,32.29032258064516
2021-10-31,2,23,475,26430.32,58.01032258064516,36.61290322580645
2021-10-31,2,24,522,23263.48,46.913548387096775,42.0
2021-10-31,2,25,483,26283.72,54.226129032258065,32.774193548387096
2021-10-31,2,26,479,25424.63,52.86322580645161,38.32258064516129
2021-10-31,2,27,492,26831.17,54.704193548387096,44.193548387096776
2021-10-31,2,28,480,28448.54,58.94193548387097,34.45161290322581
2021-10-31,2,29,496,23836.82,50.97870967741935,38.25806451612903
2021-10-31,2,30,443,23966.9,54.93806451612903,35.903225806451616
2021-10-31,2,31,454,22782.75,50.76548387096774,38.0
2021-10-31,2,32,470,21628.84,48.52548387096774,37.774193548387096
2021-10-31,2,33,519,25297.71,49.3274193548387,39.67741935483871
2021-10-31,2,34,525,28909.809999999998,54.8041935483871,42.0
2021-10-31,2,35,462,24159.62,51.86838709677419,38.354838709677416
2021-10-31,2,36,461,23523.3,53.1158064516129,38.70967741935484
2021-10-31,2,37,485,24824.9,51.63193548387097,40.516129032258064
2021-10-31,2,38,500,26970.21,53.031290322580645,35.61290322580645
2021-10-31,2,39,508,25439.53,49.54322580645161,37.483870967741936
2021-10-31,2,40,480,26089.670000000002,57.718387096774194,39.645161290322584
2021-10-31,2,41,513,30172.489999999998,58.60548387096774,38.38709677419355
2021-10-31,2,42,469,24484.64,50.233548387096775,43.225806451612904
2021-10-31,2,43,511,26993.489999999998,52.99354838709677,36.903225806451616
2021-10-31,2,44,507,23714.69,47.07967741935484,37.225806451612904
2021-10-31,2,45,515,26449.92,50.63580645161291,42.74193548387097
2021-10-31,2,46,456,22802.489999999998,48.49483870967742,39.45161290322581
2021-10-31,2,47,527,25950.81,48.910000000000004,45.096774193548384
2021-10-31,2,48,496,20710.65,40.925483870967746,35.29032258064516
2021-10-31,2,49,493,24909.77,51.46612903225807,38.25806451612903
2021-10-31,2,50,505,26394.78,51.22741935483871,42.0
2021-10-31,3,1,477,27102.39,58.940322580645166,39.774193548387096
2021-10-31,3,2,531,27968.77,54.67612903225807,36.70967741935484
2021-10-31,3,3,478,24184.85,51.84451612903226,38.74193548387097
2021-10-31,3,4,543,27023.45,49.19258064516129,36.45161290322581
2021-10-31,3,5,476,25134.07,51.68193548387097,39.516129032258064
2021-10-31,3,6,456,22434.38,50.30806451612903,32.516129032258064
2021-10-31,3,7,497,24362.86,48.78967741935484,34.12903225806452
2021-10-31,3,8,478,25435.38,53.79709677419355,41.38709677419355
2021-10-31,3,9,530,25971.420000000002,50.25516129032258,39.16129032258065
2021-10-31,3,10,493,23128.1,46.339999999999996,36.193548387096776
2021-10-31,3,11,504,26839.2,56.04483870967742,38.87096774193548
2021-10-31,3,12,507,28352.21,55.460967741935484,36.54838709677419
2021-10-31,3,13,453,22425.4,51.45870967741936,34.903225806451616
2021-10-31,3,14,490,22696.7,45.42612903225807,38.064516129032256
2021-10-31,3,15,490,25636.4,51.54548387096774,37.70967741935484
2021-10-31,3,16,486,25063.74,53.40161290322581,40.12903225806452
2021-10-31,3,17,486,24942.22,50.70903225806452,42.645161290322584
2021-10-31,3,18,494,20290.32,40.64032258064516,44.25806451612903
2021-10-31,3,19,474,26393.86,56.71645161290323,38.83870967741935
2021-10-31,3,20,454,26454.760000000002,56.83806451612903,37.774193548387096
2021-10-31,3,21,512,27672.91,54.93516129032258,41.87096774193548
2021-10-31,3,22,495,24565.22,49.40709677419355,35.516129032258064
2021-10-31,3,23,462,25207.33,53.83838709677419,38.83870967741935
2021-10-31,3,24,489,24074.01,49.58774193548387,43.54838709677419
2021-10-31,3,25,493,25548.87,51.62645161290323,40.03225806451613
2021-10-31,3,26,458,23874.46,53.57258064516129,43.70967741935484
2021-10-31,3,27,526,24448.809999999998,47.435483870967744,41.74193548387097
2021-10-31,3,28,480,23975.98,51.43161290322581,36.774193548387096
2021-10-31,3,29,531,29677.04,55.218387096774194,36.16129032258065
2021-10-31,3,30,477,25026.57,52.306774193548385,35.516129032258064
2021-10-31,3,31,496,24114.53,49.222258064516126,37.225806451612904
2021-10-31,3,32,508,27601.71,53.22483870967742,43.67741935483871
2021-10-31,3,33,507,28169.45,54.79129032258064,47.645161290322584
2021-10-31,3,34,512,31027.65,60.42903225806452,40.903225806451616
2021-10-31,3,35,524,30883.29,59.41193548387097,36.483870967741936
2021-10-31,3,36,511,29831.03,55.667419354838714,38.70967741935484
2021-10-31,3,37,479,25219.02,53.55193548387096,44.38709677419355
2021-10-31,3,38,491,26146.78,52.174838709677424,42.12903225806452
2021-10-31,3,39,482,23940.71,49.00645161290323,37.16129032258065
2021-10-31,3,40,478,25144.98,52.53935483870968,38.12903225806452
2021-10-31,3,41,485,25079.73,51.82612903225806,38.903225806451616
2021-10-31,3,42,501,30048.67,61.26516129032258,40.806451612903224
2021-10-31,3,43,485,25724.9,53.432580645161295,40.67741935483871
2021-10-31,3,44,498,31268.16,62.372580645161285,38.935483870967744
2021-10-31,3,45,469,23756.75,50.332258064516125,38.74193548387097
2021-10-31,3,46,484,27955.5,59.258709677419354,37.645161290322584
2021-10-31,3,47,472,22930.22,51.50354838709678,34.70967741935484
2021-10-31,3,48,526,28894.14,54.296129032258065,39.29032258064516
2021-10-31,3,49,526,28080.98,52.622580645161285,43.54838709677419
2021-10-31,3,50,489,19169.11,38.726129032258065,32.45161290322581
2021-10-31,4,1,442,27065.61,60.52483870967742,36.41935483870968
2021-10-31,4,2,480,22964.09,49.09612903225806,40.903225806451616
2021-10-31,4,3,531,24391.34,43.079354838709676,39.67741935483871
2021-10-31,4,4,474,22324.170000000002,47.41290322580645,37.03225806451613
2021-10-31,4,5,438,20981.21,48.137741935483874,36.74193548387097
2021-10-31,4,6,466,21602.32,46.21258064516129,38.12903225806452
2021-10-31,4,7,504,26470.67,52.278387096774196,39.774193548387096
2021-10-31,4,8,472,24478.989999999998,52.38354838709677,37.645161290322584
2021-10-31,4,9,483,21406.52,44.99483870967742,42.903225806451616
2021-10-31,4,10,483,27124.95,57.512580645161286,31.93548387096774
2021-10-31,4,11,503,29451.07,56.05064516129032,38.32258064516129
2021-10-31,4,12,492,22744.86,47.83903225806451,35.225806451612904
2021-10-31,4,13,456,22954.52,48.553225806451614,32.96774193548387
2021-10-31,4,14,495,27919.28,54.39032258064516,39.41935483870968
2021-10-31,4,15,478,27190.48,57.670645161290324,42.67741935483871
2021-10-31,4,16,457,22870.78,50.009032258064515,38.354838709677416
2021-10-31,4,17,505,26664.18,53.932580645161295,33.935483870967744
2021-10-31,4,18,453,21669.12,49.6541935483871,38.354838709677416
2021-10-31,4,19,496,24224.27,49.229032258064514,38.774193548387096
2021-10-31,4,20,491,25900.0,53.519999999999996,39.87096774193548
2021-10-31,4,21,450,23009.489999999998,50.57548387096774,36.29032258064516
2021-10-31,4,22,500,25616.35,52.200645161290325,36.516129032258064
2021-10-31,4,23,514,30930.39,59.40967741935484,37.96774193548387
2021-10-31,4,24,492,27536.17,53.90193548387097,34.225806451612904
2021-10-31,4,25,470,25460.93,54.410322580645165,33.70967741935484
2021-10-31,4,26,459,22239.65,48.35387096774193,36.54838709677419
2021-10-31,4,27,492,25748.33,51.80612903225806,37.903225806451616
2021-10-31,4,28,507,26870.82,53.80258064516129,37.193548387096776
2021-10-31,4,29,515,27114.24,51.81483870967742,37.903225806451616
2021-10-31,4,30,497,26768.15,53.92774193548387,39.935483870967744
2021-10-31,4,31,482,26919.19,55.552903225806446,35.516129032258064
2021-10-31,4,32,454,21763.57,49.678709677419356,37.96774193548387
2021-10-31,4,33,482,24239.0,51.77612903225806,34.193548387096776
2021-10-31,4,34,480,22881.53,48.93774193548387,40.58064516129032
2021-10-31,4,35,463,26096.29,57.80806451612903,37.354838709677416
2021-10-31,4,36,453,26569.44,59.23161290322581,37.354838709677416
2021-10-31,4,37,478,22245.989999999998,46.05741935483871,41.193548387096776
2021-10-31,4,38,486,24936.489999999998,50.615161290322575,38.645161290322584
2021-10-31,4,39,493,27479.18,55.31064516129032,39.87096774193548
2021-10-31,4,40,445,23933.510000000002,54.498387096774195,36.16129032258065
2021-10-31,4,41,457,27328.89,60.281612903225806,34.29032258064516
2021-10-31,4,42,490,23002.65,46.8841935483871,42.16129032258065
2021-10-31,4,43,459,25216.5,56.641935483870974,38.70967741935484
2021-10-31,4,44,473,27279.6,57.35290322580645,39.58064516129032
2021-10-31,4,45,475,22482.8,49.719032258064516,36.354838709677416
2021-10-31,4,46,447,22872.11,52.185483870967744,35.74193548387097
2021-10-31,4,47,491,20803.88,42.56322580645161,40.354838709677416
2021-10-31,4,48,475,24783.53,52.53516129032258,41.41935483870968
2021-10-31,4,49,464,24579.89,52.63741935483871,30.967741935483872
2021-10-31,4,50,493,23479.989999999998,48.79741935483871,38.29032258064516
2021-10-31,5,1,485,21088.9,46.28741935483871,37.03225806451613
2021-10-31,5,2,498,24478.3,50.55935483870967,43.25806451612903
2021-10-31,5,3,502,28180.11,55.41096774193549,42.32258064516129
2021-10-31,5,4,450,22613.34,49.627741935483876,37.45161290322581
2021-10-31,5,5,492,27695.5,55.218709677419355,30.741935483870968
2021-10-31,5,6,521,29140.61,53.74258064516129,41.61290322580645
2021-10-31,5,7,528,27045.02,51.77290322580645,42.29032258064516
2021-10-31,5,8,466,22802.95,50.219032258064516,40.064516129032256
2021-10-31,5,9,486,23159.19,47.61354838709677,40.354838709677416
2021-10-31,5,10,498,25754.23,49.45451612903226,30.903225806451612
2021-10-31,5,11,493,27096.71,56.01870967741935,40.29032258064516
2021-10-31,5,12,524,24250.13,45.19258064516129,47.16129032258065
2021-10-31,5,13,470,25248.97,50.928064516129034,34.74193548387097
2021-10-31,5,14,515,27380.47,53.08774193548387,43.41935483870968
2021-10-31,5,15,461,20783.77,46.10290322580645,38.61290322580645
2021-10-31,5,16,502,22713.37,45.10709677419354,36.54838709677419
2021-10-31,5,17,497,27550.64,57.92645161290323,43.12903225806452
2021-10-31,5,18,481,23343.02,46.50677419354839,38.16129032258065
2021-10-31,5,19,482,24422.7,52.156451612903226,34.16129032258065
2021-10-31,5,20,505,27309.17,54.86096774193548,37.516129032258064
2021-10-31,5,21,483,21580.96,44.83322580645161,34.193548387096776
2021-10-31,5,22,486,25109.66,53.218387096774194,40.193548387096776
2021-10-31,5,23,451,26031.61,57.79129032258064,33.354838709677416
2021-10-31,5,24,473,25083.18,54.06516129032258,35.61290322580645
2021-10-31,5,25,535,27036.16,49.730000000000004,38.193548387096776
2021-10-31,5,26,492,26225.2,54.82645161290322,44.41935483870968
2021-10-31,5,27,437,27022.52,61.11709677419355,31.225806451612904
2021-10-31,5,28,492,24017.1,48.52290322580645,37.935483870967744
2021-10-31,5,29,452,23464.010000000002,52.78354838709677,32.83870967741935
2021-10-31,5,30,463,23065.77,48.645806451612906,38.29032258064516
2021-10-31,5,31,448,23103.1,52.79677419354839,35.83870967741935
2021-10-31,5,32,512,23831.87,46.62548387096775,35.58064516129032
2021-10-31,5,33,468,23539.21,50.88967741935484,33.096774193548384
2021-10-31,5,34,488,25658.59,55.11774193548387,39.96774193548387
2021-10-31,5,35,450,25381.17,56.553225806451614,36.0
2021-10-31,5,36,467,23760.32,49.710967741935484,37.903225806451616
2021-10-31,5,37,452,23096.41,52.667419354838714,34.12903225806452
2021-10-31,5,38,517,29397.05,58.12193548387096,39.16129032258065
2021-10-31,5,39,498,27864.2,55.29354838709677,35.61290322580645
2021-10-31,5,40,501,25292.71,50.939677419354844,38.935483870967744
2021-10-31,5,41,513,27944.43,53.400000000000006,36.935483870967744
2021-10-31,5,42,470,23237.06,48.983870967741936,41.58064516129032
2021-10-31,5,43,462,23396.19,53.54064516129032,32.25806451612903
2021-10-31,5,44,474,25959.76,53.64870967741936,41.83870967741935
2021-10-31,5,45,479,26162.89,53.33451612903226,39.25806451612903
2021-10-31,5,46,431,21758.02,52.3316129032258,39.32258064516129
2021-10-31,5,47,491,22762.89,45.92,36.70967741935484
2021-10-31,5,48,452,19806.65,44.7,36.483870967741936
2021-10-31,5,49,512,29289.7,57.0916129032258,36.45161290322581
2021-10-31,5,50,473,23249.77,48.16161290322581,40.96774193548387
2021-10-31,6,1,535,29561.2,53.26387096774194,43.45161290322581
2021-10-31,6,2,479,26627.21,54.71064516129032,37.96774193548387
2021-10-31,6,3,524,24830.64,49.505483870967744,32.516129032258064
2021-10-31,6,4,501,25160.41,51.25322580645162,40.25806451612903
2021-10-31,6,5,501,27451.23,53.846774193548384,40.774193548387096
2021-10-31,6,6,503,25884.9,50.023870967741935,35.32258064516129
2021-10-31,6,7,474,20957.31,45.347096774193545,40.645161290322584
2021-10-31,6,8,523,25640.59,49.22387096774194,42.41935483870968
2021-10-31,6,9,535,27411.08,54.354193548387094,45.54838709677419
2021-10-31,6,10,484,24541.1,51.078709677419354,34.45161290322581
2021-10-31,6,11,505,28809.63,58.00064516129032,35.516129032258064
2021-10-31,6,12,495,25161.21,50.42580645161291,37.70967741935484
2021-10-31,6,13,547,27038.93,50.296451612903226,40.225806451612904
2021-10-31,6,14,497,27973.85,56.413870967741936,37.70967741935484
2021-10-31,6,15,513,23914.9,48.380322580645164,42.74193548387097
2021-10-31,6,16,568,29639.71,52.971612903225804,46.096774193548384
2021-10-31,6,17,474,26319.29,56.69129032258065,38.29032258064516
2021-10-31,6,18,490,27965.58,57.748709677419356,42.774193548387096
2021-10-31,6,19,508,22105.86,43.99645161290323,40.45161290322581
2021-10-31,6,20,505,25148.61,51.47032258064516,34.483870967741936
2021-10-31,6,21,483,24974.95,52.90387096774194,39.193548387096776
2021-10-31,6,22,464,24840.5,52.0141935483871,42.12903225806452
2021-10-31,6,23,480,28159.77,55.06967741935484,34.74193548387097
2021-10-31,6,24,514,26838.76,52.079032258064515,37.354838709677416
2021-10-31,6,25,497,28295.73,54.936129032258066,41.32258064516129
2021-10-31,6,26,501,22801.3,46.54354838709677,40.87096774193548
2021-10-31,6,27,532,27192.84,51.167419354838714,38.61290322580645
2021-10-31,6,28,506,23494.32,45.12,39.54838709677419
2021-10-31,6,29,436,23326.03,51.910000000000004,41.29032258064516
2021-10-31,6,30,484,26770.079999999998,53.19516129032258,39.806451612903224
2021-10-31,6,31,496,25550.81,49.32322580645161,41.064516129032256
2021-10-31,6,32,488,24985.05,49.63387096774194,40.03225806451613
2021-10-31,6,33,506,21403.28,44.83903225806451,36.774193548387096
2021-10-31,6,34,520,24870.81,48.12870967741936,33.58064516129032
2021-10-31,6,35,512,26955.16,50.7383870967742,42.41935483870968
2021-10-31,6,36,519,26778.17,52.27967741935484,36.645161290322584
2021-10-31,6,37,514,29432.33,55.00225806451613,35.483870967741936
2021-10-31,6,38,511,28479.03,56.38967741935484,39.38709677419355
2021-10-31,6,39,489,27436.7,53.89451612903226,39.516129032258064
2021-10-31,6,40,482,28832.53,57.527096774193545,32.193548387096776
2021-10-31,6,41,491,26472.35,52.508709677419354,40.096774193548384
2021-10-31,6,42,501,27601.67,58.22225806451613,40.54838709677419
2021-10-31,6,43,505,26650.5,51.233548387096775,39.45161290322581
2021-10-31,6,44,488,24078.86,51.30870967741935,35.87096774193548
2021-10-31,6,45,506,25873.31,51.98161290322581,38.774193548387096
2021-10-31,6,46,493,26176.09,55.43354838709678,34.70967741935484
2021-10-31,6,47,486,23576.83,49.08354838709677,34.67741935483871
2021-10-31,6,48,507,25648.91,52.016451612903225,38.45161290322581
2021-10-31,6,49,451,20242.24,45.16677419354839,38.806451612903224
2021-10-31,6,50,479,27008.850000000002,56.16548387096774,34.354838709677416
2021-10-31,7,1,504,25944.52,50.95225806451613,41.41935483870968
2021-10-31,7,2,517,30089.91,55.52193548387097,38.45161290322581
2021-10-31,7,3,513,25222.69,48.93483870967742,41.935483870967744
2021-10-31,7,4,485,27062.32,56.0116129032258,38.225806451612904
2021-10-31,7,5,462,28757.64,62.04774193548387,38.354838709677416
2021-10-31,7,6,470,22941.55,47.65129032258065,36.096774193548384
2021-10-31,7,7,490,28124.72,58.21387096774194,41.903225806451616
2021-10-31,7,8,499,22368.16,46.0916129032258,41.225806451612904
2021-10-31,7,9,488,28054.8,58.15193548387097,38.096774193548384
2021-10-31,7,10,464,22802.739999999998,48.4483870967742,42.806451612903224
2021-10-31,7,11,515,26689.239999999998,53.59290322580645,37.38709677419355
2021-10-31,7,12,485,26553.65,54.9958064516129,34.87096774193548
2021-10-31,7,13,508,25965.59,51.155806451612904,42.41935483870968
2021-10-31,7,14,506,24946.19,48.34483870967742,38.87096774193548
2021-10-31,7,15,491,27854.68,58.274193548387096,38.41935483870968
2021-10-31,7,16,518,31530.17,60.8558064516129,42.70967741935484
2021-10-31,7,17,483,26588.61,54.10612903225806,36.903225806451616
2021-10-31,7,18,496,31698.88,63.24290322580645,35.58064516129032
2021-10-31,7,19,497,24468.1,48.093225806451606,35.41935483870968
2021-10-31,7,20,508,22069.73,43.56,39.32258064516129
2021-10-31,7,21,512,26981.37,51.59903225806451,39.70967741935484
2021-10-31,7,22,518,30927.34,58.428709677419356,39.45161290322581
2021-10-31,7,23,488,27217.67,56.156451612903226,41.45161290322581
2021-10-31,7,24,509,26690.61,53.38677419354839,42.70967741935484
2021-10-31,7,25,515,31115.69,62.972903225806455,45.29032258064516
2021-10-31,7,26,493,24558.42,49.5258064516129,44.225806451612904
2021-10-31,7,27,490,27290.71,55.895483870967745,41.58064516129032
2021-10-31,7,28,502,25977.62,50.80741935483871,35.87096774193548
2021-10-31,7,29,486,28426.940000000002,59.71645161290323,37.41935483870968
2021-10-31,7,30,509,26835.34,51.670645161290324,37.87096774193548
2021-10-31,7,31,463,29620.79,60.60967741935483,32.87096774193548
2021-10-31,7,32,486,22898.59,48.075161290322576,38.58064516129032
2021-10-31,7,33,504,28277.52,56.78032258064516,38.74193548387097
2021-10-31,7,34,472,23129.989999999998,50.20451612903226,37.806451612903224
2021-10-31,7,35,516,27490.579999999998,55.107419354838704,31.161290322580644
2021-10-31,7,36,475,27632.829999999998,58.47225806451613,35.774193548387096
2021-10-31,7,37,455,23504.82,50.648709677419355,35.87096774193548
2021-10-31,7,38,494,24718.02,51.62483870967741,40.645161290322584
2021-10-31,7,39,502,23157.43,48.54064516129032,37.54838709677419
2021-10-31,7,40,514,22880.62,46.111612903225804,40.774193548387096
2021-10-31,7,41,501,24800.73,49.027419354838706,37.87096774193548
2021-10-31,7,42,474,26099.34,54.47870967741935,34.774193548387096
2021-10-31,7,43,488,28893.0,58.40451612903226,36.41935483870968
2021-10-31,7,44,458,21831.77,47.01225806451613,44.58064516129032
2021-10-31,7,45,501,23174.34,45.351290322580645,38.903225806451616
2021-10-31,7,46,522,29175.24,54.09516129032258,42.12903225806452
2021-10-31,7,47,467,19865.0,44.31225806451613,33.67741935483871
2021-10-31,7,48,466,26614.46,55.8558064516129,36.32258064516129
2021-10-31,7,49,504,27190.11,54.92677419354839,35.096774193548384
2021-10-31,7,50,493,23315.22,47.55,43.0
2021-10-31,8,1,510,24741.04,49.79096774193548,35.67741935483871
2021-10-31,8,2,513,28965.39,56.25032258064516,33.16129032258065
2021-10-31,8,3,519,26481.510000000002,50.148387096774194,37.806451612903224
2021-10-31,8,4,506,27389.14,52.71935483870968,38.45161290322581
2021-10-31,8,5,514,21743.9,42.56258064516129,41.74193548387097
2021-10-31,8,6,505,26481.01,50.87064516129032,36.29032258064516
2021-10-31,8,7,506,25420.53,51.303548387096775,40.25806451612903
2021-10-31,8,8,514,25825.27,51.69483870967742,33.03225806451613
2021-10-31,8,9,548,33457.05,60.14000000000001,37.225806451612904
2021-10-31,8,10,532,31284.36,59.60612903225806,37.096774193548384
2021-10-31,8,11,481,23320.57,49.87677419354839,33.516129032258064
2021-10-31,8,12,520,29524.51,55.390967741935484,35.935483870967744
2021-10-31,8,13,515,24693.01,47.44870967741936,40.0
2021-10-31,8,14,502,27916.98,54.380967741935486,41.645161290322584
2021-10-31,8,15,510,26848.71,53.20645161290323,36.83870967741935
2021-10-31,8,16,448,23995.6,57.35838709677419,38.935483870967744
2021-10-31,8,17,529,23855.8,48.54838709677419,44.12903225806452
2021-10-31,8,18,499,28499.95,57.23612903225806,36.806451612903224
2021-10-31,8,19,502,25668.489999999998,49.60838709677419,38.903225806451616
2021-10-31,8,20,530,31887.73,59.001935483870966,39.645161290322584
2021-10-31,8,21,513,21456.32,42.36354838709677,36.61290322580645
2021-10-31,8,22,489,26247.73,56.8458064516129,34.03225806451613
2021-10-31,8,23,494,27942.54,55.74612903225807,38.12903225806452
2021-10-31,8,24,496,25070.46,49.9441935483871,38.935483870967744
2021-10-31,8,25,535,31679.29,60.16870967741936,34.54838709677419
2021-10-31,8,26,511,27004.8,51.803870967741936,41.45161290322581
2021-10-31,8,27,466,23969.65,50.649032258064516,37.903225806451616
2021-10-31,8,28,479,22889.65,49.51709677419355,35.25806451612903
2021-10-31,8,29,492,26472.65,54.06903225806451,40.41935483870968
2021-10-31,8,30,479,25912.95,52.431935483870966,38.45161290322581
2021-10-31,8,31,511,21840.5,44.12967741935484,42.87096774193548
2021-10-31,8,32,516,27242.73,52.16580645161291,35.29032258064516
2021-10-31,8,33,534,31384.23,61.89032258064516,38.58064516129032
2021-10-31,8,34,490,22401.99,45.84903225806451,41.29032258064516
2021-10-31,8,35,540,27571.27,52.736451612903224,43.25806451612903
2021-10-31,8,36,512,27476.309999999998,55.73,33.354838709677416
2021-10-31,8,37,505,24031.6,49.87935483870968,40.38709677419355
2021-10-31,8,38,511,26202.65,50.560645161290324,35.87096774193548
2021-10-31,8,39,513,24146.21,49.12580645161291,41.645161290322584
2021-10-31,8,40,514,25671.2,50.25838709677419,39.74193548387097
2021-10-31,8,41,517,29970.260000000002,56.89354838709678,36.354838709677416
2021-10-31,8,42,481,29631.79,60.947741935483876,40.32258064516129
2021-10-31,8,43,543,29672.26,52.00096774193548,42.96774193548387
2021-10-31,8,44,472,26084.97,54.648387096774194,37.354838709677416
2021-10-31,8,45,477,24449.51,49.47806451612903,36.41935483870968
2021-10-31,8,46,519,23767.66,46.98193548387097,42.12903225806452
2021-10-31,8,47,485,26838.81,55.733548387096775,39.38709677419355
2021-10-31,8,48,511,23689.76,47.93000000000001,38.96774193548387
2021-10-31,8,49,509,25011.87,50.83,35.87096774193548
2021-10-31,8,50,474,22189.09,46.58354838709677,36.12903225806452
2021-10-31,9,1,439,23986.36,53.689032258064515,36.16129032258065
2021-10-31,9,2,502,25602.56,50.388064516129035,36.03225806451613
2021-10-31,9,3,482,22892.57,47.63,37.516129032258064
2021-10-31,9,4,490,22607.81,46.23129032258065,31.64516129032258
2021-10-31,9,5,462,26103.31,57.851290322580645,38.67741935483871
2021-10-31,9,6,443,26884.27,60.89354838709678,40.16129032258065
