period_start,product_id,total_units_sold,total_revenue,avg_unit_price,avg_inventory_level
2021-06-30,4,6719,343748.72,50.94576666666667,45.14333333333333
2021-06-30,5,6653,337048.45999999996,50.7718,43.95
2021-06-30,6,6517,341321.33999999997,52.49263333333333,43.943333333333335
2021-06-30,7,6482,333720.98,51.029700000000005,43.839999999999996
2021-06-30,8,6534,349417.87,53.64886666666666,45.14333333333333
2021-06-30,9,6502,354793.93,54.25906666666666,45.129999999999995
2021-06-30,10,6657,338707.84,51.08866666666667,46.32666666666667
2021-06-30,11,6524,348194.2,52.9294,44.31
2021-06-30,12,6748,345896.62,51.52356666666667,45.50666666666667
2021-06-30,13,6728,344205.02,50.863033333333334,45.339999999999996
2021-06-30,14,6707,347371.83999999997,51.935900000000004,45.233333333333334
2021-06-30,15,6572,361367.03,54.85940000000001,45.04
2021-06-30,16,6604,352398.05,53.08813333333334,46.093333333333334
2021-06-30,17,6663,356638.16000000003,53.42843333333333,45.71666666666666
2021-06-30,18,6660,345239.5,52.03626666666666,43.49333333333333
2021-06-30,19,6742,370660.2,54.6425,45.19
2021-06-30,20,6677,348354.1,52.266533333333335,43.3
2021-06-30,21,6531,347696.36,53.12346666666666,46.2
2021-06-30,22,6587,350409.85,53.09266666666666,45.559999999999995
2021-06-30,23,6533,327896.22000000003,50.356433333333335,44.11333333333333
2021-06-30,24,6589,366437.92,55.0397,44.559999999999995
2021-06-30,25,6577,356868.12,54.680566666666664,44.269999999999996
2021-06-30,26,6688,348094.86,52.56146666666666,46.54
2021-06-30,27,6551,324520.86,49.98706666666667,44.343333333333334
2021-06-30,28,6674,346188.08,51.892633333333336,46.21333333333333
2021-06-30,29,6562,333472.29000000004,50.24293333333334,44.94
2021-06-30,30,6623,337146.89,50.856766666666665,45.66
2021-06-30,31,6548,359007.91,54.876133333333335,44.733333333333334
2021-06-30,32,6469,319960.76,49.528499999999994,42.54666666666667
2021-06-30,33,6611,350890.42,52.543166666666664,45.589999999999996
2021-06-30,34,6603,351102.27,53.59993333333333,45.24666666666666
2021-06-30,35,6668,353533.39,52.851,42.626666666666665
2021-06-30,36,6563,355732.3,54.11710000000001,45.263333333333335
2021-06-30,37,6752,372065.05,55.05296666666667,44.79666666666667
2021-06-30,38,6499,347852.63,53.697833333333335,45.21666666666666
2021-06-30,39,6771,367880.26,53.951633333333334,44.30333333333333
2021-06-30,40,6584,334029.66000000003,50.8526,43.28666666666667
2021-06-30,41,6581,347639.16000000003,52.137133333333324,44.06666666666666
2021-06-30,42,6716,344861.22000000003,51.30586666666667,45.64666666666666
2021-06-30,43,6599,335934.97,51.19423333333334,45.596666666666664
2021-06-30,44,6471,356271.21,55.03966666666666,44.96
2021-06-30,45,6623,348478.1,53.0483,44.983333333333334
2021-06-30,46,6688,354415.69,53.36636666666667,44.86333333333333
2021-06-30,47,6628,371467.94,55.7365,44.93666666666667
2021-06-30,48,6648,356293.19,53.56526666666666,44.236666666666665
2021-06-30,49,6551,354629.66000000003,54.01716666666666,43.013333333333335
2021-06-30,50,6635,347925.71,52.78876666666666,44.89
2021-07-31,1,6212,335608.52,53.897451612903225,41.87741935483871
2021-07-31,2,6126,329665.89,53.21345161290323,41.693548387096776
2021-07-31,3,6114,330179.31,53.98916129032258,43.480645161290326
2021-07-31,4,6191,334319.44,54.07687096774193,42.4258064516129
2021-07-31,5,6083,340416.24,55.197580645161295,41.829032258064515
2021-07-31,6,6200,329050.0,52.34803225806452,41.941935483870964
2021-07-31,7,6258,340063.91,54.5381935483871,44.251612903225805
2021-07-31,8,6151,319776.62,51.68351612903226,44.21612903225807
2021-07-31,9,6150,326644.8,53.08558064516129,43.0
2021-07-31,10,6146,326375.14,53.1988064516129,42.990322580645156
2021-07-31,11,6124,334185.12,54.66164516129032,42.65806451612903
2021-07-31,12,6260,314354.97,50.2048064516129,43.95483870967742
2021-07-31,13,6076,324458.45,53.840870967741935,41.535483870967745
2021-07-31,14,6071,318710.73,52.879516129032254,41.97096774193548
2021-07-31,15,6148,318104.96,51.55645161290323,41.9741935483871
2021-07-31,16,6129,332058.83,54.593064516129026,42.938709677419354
2021-07-31,17,6157,324862.9,52.66687096774194,42.70645161290322
2021-07-31,18,6124,319688.7,52.16193548387097,42.45161290322581
2021-07-31,19,6265,329024.39,52.58525806451613,42.622580645161285
2021-07-31,20,6158,310221.14,50.325935483870964,41.78064516129032
2021-07-31,21,6145,314129.58,51.3016129032258,42.64516129032258
2021-07-31,22,6219,331889.0,53.486612903225804,42.441935483870964
2021-07-31,23,6264,338893.06,53.96864516129032,44.32258064516129
2021-07-31,24,6226,330788.81,53.12209677419355,43.035483870967745
2021-07-31,25,6144,303746.04,49.668064516129036,42.28064516129032
2021-07-31,26,6148,330832.55,53.10387096774193,42.483870967741936
2021-07-31,27,6174,333932.71,53.73209677419354,42.16129032258065
2021-07-31,28,6060,310172.82,51.37183870967742,39.86451612903225
2021-07-31,29,6204,323924.07,52.397064516129035,44.56774193548387
2021-07-31,30,6139,314605.3,50.85470967741936,41.72903225806452
2021-07-31,31,6230,314113.03,50.7591935483871,43.16129032258065
2021-07-31,32,6226,345566.1,56.43222580645162,44.26774193548387
2021-07-31,33,6262,343248.09,54.59470967741936,43.777419354838706
2021-07-31,34,6054,312171.77,51.71861290322581,42.27096774193548
2021-07-31,35,6222,340711.9,54.77467741935484,41.86129032258064
2021-07-31,36,6126,335200.11,54.23848387096774,42.74193548387097
2021-07-31,37,6142,321016.62,52.44303225806451,42.47741935483871
2021-07-31,38,6023,316094.79000000004,52.484419354838714,42.36129032258064
2021-07-31,39,6213,325249.28,51.868516129032265,42.07741935483871
2021-07-31,40,6239,328713.79,53.35716129032259,43.54838709677419
2021-07-31,41,6182,329380.83999999997,53.00593548387097,40.34516129032258
2021-07-31,42,6141,323373.39,52.99429032258065,41.85806451612903
2021-07-31,43,6073,317304.71,52.2721935483871,41.651612903225804
2021-07-31,44,6115,324257.11,53.52764516129032,43.63870967741936
2021-07-31,45,6187,322498.36,51.86877419354839,42.406451612903226
2021-07-31,46,6282,329132.71,52.569677419354846,44.13870967741936
2021-07-31,47,6198,304513.58,48.82190322580645,40.677419354838705
2021-07-31,48,6071,313699.02,51.88535483870968,41.77096774193548
2021-07-31,49,6064,324339.81,53.30106451612903,42.78709677419355
2021-07-31,50,6129,321165.8,52.10654838709678,41.8741935483871
2021-08-31,1,5587,299605.66,54.13354838709678,40.3741935483871
2021-08-31,2,5557,281382.18,50.18838709677419,40.70322580645161
2021-08-31,3,5521,287394.65,51.50464516129032,39.648387096774194
2021-08-31,4,5640,288618.78,50.36909677419355,40.170967741935485
2021-08-31,5,5526,297126.04,53.68687096774194,40.77096774193548
2021-08-31,6,5509,289939.6,51.999967741935485,40.667741935483875
2021-08-31,7,5647,310831.61,54.44370967741936,42.75483870967742
2021-08-31,8,5495,294796.65,54.499,41.487096774193546
2021-08-31,9,5564,287205.22,51.447967741935486,40.18064516129032
2021-08-31,10,5472,300493.9,54.667161290322575,40.45483870967742
2021-08-31,11,5643,291437.41,51.94322580645162,41.36451612903225
2021-08-31,12,5672,302527.24,52.82151612903226,42.564516129032256
2021-08-31,13,5497,303602.63,54.875129032258066,40.12903225806452
2021-08-31,14,5650,296710.37,53.067516129032256,40.24516129032258
2021-08-31,15,5601,293662.89,52.28622580645161,41.30322580645161
2021-08-31,16,5472,297014.12,54.060870967741934,40.225806451612904
2021-08-31,17,5674,295931.63,52.60193548387097,40.47419354838709
2021-08-31,18,5566,277456.62,49.79512903225806,38.75483870967742
2021-08-31,19,5535,294692.23,53.52790322580645,40.93225806451613
2021-08-31,20,5624,317229.02,56.7241935483871,41.4
2021-08-31,21,5658,285929.8,50.55261290322581,42.13870967741936
2021-08-31,22,5666,283079.57,50.79316129032258,40.14193548387097
2021-08-31,23,5579,280890.52,50.254451612903225,41.08064516129032
2021-08-31,24,5569,282284.72,50.047677419354834,41.71612903225806
2021-08-31,25,5604,304961.11,53.97409677419355,40.41290322580645
2021-08-31,26,5615,305285.68,54.77651612903226,40.71935483870968
2021-08-31,27,5506,295680.78,53.59590322580645,40.74516129032258
2021-08-31,28,5518,277611.38,50.19767741935483,38.28387096774193
2021-08-31,29,5573,305706.56,54.689741935483866,41.1
2021-08-31,30,5752,314099.51,54.770741935483876,42.061290322580646
2021-08-31,31,5630,295147.96,52.41345161290322,40.04516129032258
2021-08-31,32,5614,280677.75,50.86074193548387,38.81935483870968
2021-08-31,33,5573,295156.73,53.06461290322581,41.41290322580645
2021-08-31,34,5601,275364.6,49.53267741935484,39.348387096774196
2021-08-31,35,5603,278220.66,49.34941935483871,40.22258064516129
2021-08-31,36,5528,300658.6,54.21354838709677,41.68387096774193
2021-08-31,37,5571,299166.28,53.795193548387104,41.0516129032258
2021-08-31,38,5530,290559.76,53.328161290322576,39.83870967741935
2021-08-31,39,5719,291316.52,50.85629032258065,40.78064516129032
2021-08-31,40,5609,283202.4,51.03987096774194,40.674193548387095
2021-08-31,41,5573,288556.63,52.17187096774194,40.306451612903224
2021-08-31,42,5568,305060.93,55.10087096774193,39.63225806451613
2021-08-31,43,5660,293494.39,52.05993548387097,41.1
2021-08-31,44,5500,288942.44,52.36806451612904,41.096774193548384
2021-08-31,45,5729,295665.65,52.490322580645156,41.222580645161294
2021-08-31,46,5674,297591.89,52.57177419354839,41.08709677419355
2021-08-31,47,5556,296164.38,53.41441935483871,41.754838709677415
2021-08-31,48,5583,280811.71,50.01822580645161,40.84193548387097
2021-08-31,49,5637,292052.54,51.5564193548387,41.8741935483871
2021-08-31,50,5491,269549.32,48.90264516129032,40.480645161290326
2021-09-30,1,4976,255297.08,51.636266666666664,40.39333333333333
2021-09-30,2,4953,252677.44,51.773,39.446666666666665
2021-09-30,3,4879,257897.5,52.3341,39.769999999999996
2021-09-30,4,4870,240391.94,49.87753333333333,40.43
2021-09-30,5,4934,252577.93,52.0314,38.63
2021-09-30,6,4975,256657.82,51.355466666666665,39.17666666666666
2021-09-30,7,4878,268127.12,54.99136666666667,39.46333333333333
2021-09-30,8,5013,273492.82,54.215066666666665,38.93666666666667
2021-09-30,9,5077,261724.88,51.040166666666664,40.99333333333333
2021-09-30,10,4923,257525.07,52.65633333333333,39.88666666666667
2021-09-30,11,5056,252068.71,50.19463333333333,39.24333333333333
2021-09-30,12,4853,249128.5,51.88583333333334,39.5
2021-09-30,13,4954,256329.46,52.23396666666666,38.75666666666667
2021-09-30,14,4877,257802.44,52.6216,38.63666666666666
2021-09-30,15,4930,253060.64,51.34203333333333,39.42666666666666
2021-09-30,16,4998,268465.27,53.6459,40.40333333333333
2021-09-30,17,5017,258944.76,51.46126666666667,39.67
2021-09-30,18,4923,256168.59,51.55633333333333,37.696666666666665
2021-09-30,19,5014,255336.11,50.6293,39.596666666666664
2021-09-30,20,4931,251928.28,50.830799999999996,39.236666666666665
2021-09-30,21,4939,264635.2,52.269866666666665,38.11
2021-09-30,22,4895,264358.05,54.49896666666666,39.47
2021-09-30,23,5067,254910.56,49.91416666666667,39.43666666666667
2021-09-30,24,5048,256211.46,50.4591,40.730000000000004
2021-09-30,25,4895,251976.32,50.9378,38.946666666666665
2021-09-30,26,5076,270311.54,53.534866666666666,39.86666666666666
2021-09-30,27,4840,265992.16000000003,54.926199999999994,37.986666666666665
2021-09-30,28,4857,253144.33,51.748733333333334,38.8
2021-09-30,29,4982,258176.14,51.62846666666667,39.35333333333333
2021-09-30,30,4940,267082.94,54.0658,39.18333333333333
2021-09-30,31,4912,245205.64,50.051766666666666,37.64
2021-09-30,32,4817,248127.07,51.94556666666667,38.31333333333333
2021-09-30,33,4950,263720.05,52.6178,38.45333333333333
2021-09-30,34,4909,254032.63,51.9233,39.43333333333333
2021-09-30,35,4999,267812.68,53.30323333333333,39.28666666666667
2021-09-30,36,4924,270777.75,55.124900000000004,40.38666666666667
2021-09-30,37,4967,264478.35,52.43920000000001,39.33
2021-09-30,38,4897,275208.27999999997,56.07253333333333,40.08
2021-09-30,39,4966,254640.05,50.893299999999996,38.92333333333333
2021-09-30,40,4937,252199.07,51.00513333333333,39.483333333333334
2021-09-30,41,4841,244007.8,50.2593,38.089999999999996
2021-09-30,42,4896,265210.47,54.04323333333333,38.769999999999996
2021-09-30,43,4901,244313.79,49.83083333333333,39.196666666666665
2021-09-30,44,5009,253717.46,49.79266666666667,39.71
2021-09-30,45,4937,255547.15,51.9173,39.44
2021-09-30,46,4852,266735.39,55.10973333333334,39.443333333333335
2021-09-30,47,4986,263271.54000000004,52.16303333333333,39.589999999999996
2021-09-30,48,4862,257515.4,53.24883333333334,40.33
2021-09-30,49,4946,243038.34,49.31936666666667,38.306666666666665
2021-09-30,50,4912,251677.27000000002,50.58376666666667,38.443333333333335
2021-10-31,1,4878,263779.08,54.24867741935484,39.25483870967742
2021-10-31,2,5020,267011.28,53.422483870967746,37.980645161290326
2021-10-31,3,5064,253215.59,49.78916129032258,38.9741935483871
2021-10-31,4,4835,239807.36,49.18261290322581,37.09677419354839
2021-10-31,5,4809,260112.48,53.62245161290323,37.45161290322581
2021-10-31,6,4814,251326.79,51.31006451612903,36.9483870967742
2021-10-31,7,4930,259186.22,53.01625806451614,39.13548387096775
2021-10-31,8,4942,254685.19,51.83293548387097,38.41935483870968
2021-10-31,9,5031,263887.55,52.99574193548388,40.06774193548387
2021-10-31,10,4891,271043.9,55.1538064516129,36.92258064516129
2021-10-31,11,5056,270094.19,53.85206451612903,38.10967741935484
2021-10-31,12,4904,253203.16999999998,51.52090322580646,38.222580645161294
2021-10-31,13,4857,247820.99,50.982000000000006,37.74193548387097
2021-10-31,14,4961,263124.35,52.667096774193546,38.94193548387097
2021-10-31,15,4938,255739.62,52.34925806451613,39.148387096774194
2021-10-31,16,4879,244419.86,50.79090322580645,39.70645161290322
2021-10-31,17,4949,260513.71,53.55377419354839,38.65483870967742
2021-10-31,18,4870,251272.63,51.950548387096774,37.84516129032258
2021-10-31,19,4867,249254.33000000002,51.18954838709677,38.79677419354839
2021-10-31,20,4928,256444.24,52.218999999999994,38.31612903225806
2021-10-31,21,4864,244059.22,50.22854838709677,37.36451612903225
2021-10-31,22,4848,258249.03,53.42354838709677,38.04516129032258
2021-10-31,23,4819,268718.4,54.992290322580644,38.332258064516125
2021-10-31,24,5017,264559.01,53.09248387096775,39.064516129032256
2021-10-31,25,4985,275428.95,55.09229032258065,37.88709677419355
2021-10-31,26,4888,247691.33,50.97064516129032,41.07096774193548
2021-10-31,27,4872,255644.8,52.78558064516129,38.30322580645161
2021-10-31,28,4955,264343.3,53.137741935483874,37.71612903225806
2021-10-31,29,4893,259770.45,53.40854838709678,37.16451612903226
2021-10-31,30,4873,258137.51,52.21687096774193,37.85806451612903
2021-10-31,31,4731,254435.15,54.010161290322586,37.97096774193548
2021-10-31,32,4887,248443.54,50.608000000000004,37.64516129032258
2021-10-31,33,4911,250408.57,52.01625806451612,38.193548387096776
2021-10-31,34,4958,257224.58000000002,52.25716129032257,39.09032258064516
2021-10-31,35,4984,270536.68,54.574612903225805,37.80322580645161
2021-10-31,36,4834,247844.82,51.44280645161291,37.34516129032258
2021-10-31,37,4822,252387.74,52.339290322580645,37.63870967741936
2021-10-31,38,4945,265286.51,53.305580645161285,39.28709677419355
2021-10-31,39,4881,256410.99,52.384129032258066,38.33548387096774
2021-10-31,40,4828,254603.44,53.475032258064516,37.822580645161295
2021-10-31,41,4913,267485.73,53.94119354838709,37.58064516129032
2021-10-31,42,4819,260608.75,54.0821935483871,39.561290322580646
2021-10-31,43,4828,261808.18,53.74677419354839,38.116129032258065
2021-10-31,44,4835,258909.3,53.32693548387097,39.174193548387095
2021-10-31,45,4857,246445.66999999998,50.841806451612904,37.4483870967742
2021-10-31,46,4855,253396.34,52.6441935483871,38.325806451612905
2021-10-31,47,4914,242457.26,49.78264516129032,38.035483870967745
2021-10-31,48,4843,243360.06,50.07583870967743,38.73548387096774
2021-10-31,49,4952,246678.5,50.21741935483871,37.012903225806454
2021-10-31,50,4858,234163.92,48.466032258064516,38.45161290322581
2021-11-30,1,4958,266180.06,54.11943333333333,40.04333333333334
2021-11-30,2,5074,273597.54,53.84976666666667,40.739999999999995
2021-11-30,3,5057,268329.6,53.03443333333333,38.660000000000004
2021-11-30,4,5014,272484.24,53.87596666666667,38.406666666666666
2021-11-30,5,4912,258348.06,53.242399999999996,39.123333333333335
2021-11-30,6,4985,252336.06,50.9461,39.21333333333333
2021-11-30,7,4893,264298.56,53.78253333333333,38.28666666666667
2021-11-30,8,5035,266972.94,53.08149999999999,39.266666666666666
2021-11-30,9,4998,265374.24,53.32280000000001,38.46333333333333
2021-11-30,10,5034,276633.66,55.05476666666666,37.79333333333333
2021-11-30,11,4932,257237.25,52.42626666666666,37.766666666666666
2021-11-30,12,5024,261722.33,52.39423333333333,38.56333333333333
2021-11-30,13,4941,266573.27,53.364333333333335,39.269999999999996
2021-11-30,14,5104,275267.02,54.081833333333336,39.39
2021-11-30,15,4878,265485.51,54.245466666666665,39.01
2021-11-30,16,5037,268361.56,53.382933333333334,39.63333333333333
2021-11-30,17,5038,263178.8,52.15613333333333,39.126666666666665
2021-11-30,18,4992,261481.35,52.400299999999994,40.57333333333334
2021-11-30,19,4952,249245.55,51.241666666666674,39.32666666666667
2021-11-30,20,4983,274579.89,54.300366666666676,39.89666666666666
2021-11-30,21,4865,247204.82,50.972699999999996,37.96
2021-11-30,22,4971,258154.16,52.6102,39.263333333333335
2021-11-30,23,4826,250532.41,52.190999999999995,38.92666666666666
2021-11-30,24,4967,269687.34,55.080499999999994,39.089999999999996
2021-11-30,25,4933,258381.34,52.084466666666664,39.42666666666666
2021-11-30,26,4826,264312.88,54.110933333333335,38.843333333333334
2021-11-30,27,4959,259447.13,52.188633333333335,39.61333333333333
2021-11-30,28,4984,257868.09,51.92023333333333,41.416666666666664
2021-11-30,29,5030,260742.02,52.128499999999995,38.68333333333334
2021-11-30,30,4922,263013.69,53.1084,38.49333333333333
2021-11-30,31,4980,272212.91,54.21643333333334,40.11333333333333
2021-11-30,32,4947,259544.38,52.70453333333334,38.519999999999996
2021-11-30,33,5034,262391.81,51.95119999999999,39.42333333333333
2021-11-30,34,4989,251092.65,50.745866666666664,40.31666666666666
2021-11-30,35,5009,272795.47,53.93366666666667,40.7
2021-11-30,36,4939,256335.41,51.865066666666664,38.776666666666664
2021-11-30,37,4944,255883.13,52.00653333333334,38.06333333333333
2021-11-30,38,5072,264708.08,52.247,40.22666666666667
2021-11-30,39,4932,257239.29,52.09056666666667,38.82333333333334
2021-11-30,40,5044,250263.72,49.749966666666666,39.93
2021-11-30,41,4915,242471.4,49.675533333333334,39.67666666666666
2021-11-30,42,5004,264219.63,53.351200000000006,40.32
2021-11-30,43,4959,262822.37,53.01083333333334,37.99666666666667
2021-11-30,44,5052,277916.11,54.36296666666667,39.589999999999996
2021-11-30,45,5004,254300.63,50.77583333333333,41.163333333333334
2021-11-30,46,4976,267982.19,53.8285,39.6
2021-11-30,47,5006,254664.05,51.439099999999996,40.16666666666667
2021-11-30,48,4984,263327.82,52.781499999999994,38.0
2021-11-30,49,4955,276952.1,54.55723333333333,38.52333333333333
2021-11-30,50,5017,265481.27,52.84913333333333,39.089999999999996
2021-12-31,1,5600,300695.69,53.91690322580645,40.49677419354838
2021-12-31,2,5664,301804.63,53.974709677419355,40.5
2021-12-31,3,5488,293964.65,53.64387096774194,40.64193548387097
2021-12-31,4,5589,287648.12,50.55429032258064,41.348387096774196
2021-12-31,5,5617,302513.08999999997,53.54293548387096,42.07741935483871
2021-12-31,6,5565,271580.24,48.80741935483871,41.54516129032258
2021-12-31,7,5639,294021.75,50.97812903225806,40.97741935483871
2021-12-31,8,5618,299961.68,53.54796774193549,41.05483870967741
2021-12-31,9,5627,294247.97000000003,52.023870967741935,41.68709677419355
2021-12-31,10,5609,311305.62,55.59041935483871,41.15483870967742
2021-12-31,11,5649,304085.66,54.49609677419355,40.68387096774193
2021-12-31,12,5608,290704.78,51.552129032258065,39.41290322580645
2021-12-31,13,5556,301655.79,53.92283870967742,40.39677419354838
2021-12-31,14,5548,277791.29,50.16619354838709,41.667741935483875
2021-12-31,15,5670,304484.91000000003,53.16677419354839,40.07096774193548
2021-12-31,16,5630,295385.62,51.966096774193545,39.561290322580646
2021-12-31,17,5584,306588.05,55.77606451612903,41.561290322580646
2021-12-31,18,5751,297097.51,51.748322580645166,41.37741935483871
2021-12-31,19,5541,277950.22,49.74590322580645,42.31935483870968
2021-12-31,20,5541,288112.69,52.228483870967736,40.10967741935484
2021-12-31,21,5495,283684.82,51.16464516129032,42.329032258064515
2021-12-31,22,5650,295223.29,52.65206451612903,41.677419354838705
2021-12-31,23,5634,288868.36,50.78322580645161,40.95161290322581
2021-12-31,24,5735,301112.2,52.6991935483871,41.851612903225806
2021-12-31,25,5596,305992.68,54.50654838709677,40.24516129032258
2021-12-31,26,5483,295172.52,53.90396774193548,40.58064516129032
2021-12-31,27,5619,291768.49,51.84958064516129,40.061290322580646
2021-12-31,28,5536,295472.11,53.436290322580646,39.77096774193548
2021-12-31,29,5453,276076.24,50.44635483870968,41.37096774193548
2021-12-31,30,5544,307974.43,55.76167741935484,39.90322580645161
2021-12-31,31,5449,299039.3,55.16390322580645,38.4258064516129
2021-12-31,32,5543,294204.91000000003,52.88832258064516,40.74193548387096
2021-12-31,33,5518,286872.74,52.05348387096774,39.0
2021-12-31,34,5616,292439.4,51.29854838709677,42.92903225806451
2021-12-31,35,5467,301955.07,54.9251935483871,40.39354838709677
2021-12-31,36,5538,295409.74,53.804193548387104,40.05806451612903
2021-12-31,37,5613,299483.72,53.67338709677419,41.280645161290316
2021-12-31,38,5589,295941.21,52.84412903225807,40.9258064516129
2021-12-31,39,5627,294026.53,51.65245161290322,39.77096774193548
2021-12-31,40,5575,289694.89,52.263451612903225,40.68064516129032
2021-12-31,41,5502,285401.42,51.947741935483876,39.42903225806452
2021-12-31,42,5562,288451.32,51.139870967741935,40.677419354838705
2021-12-31,43,5605,287165.01,51.28874193548387,41.73225806451613
2021-12-31,44,5526,279495.31,50.74235483870968,42.00322580645161
2021-12-31,45,5609,290729.42,52.02590322580645,40.39032258064516
2021-12-31,46,5496,294245.69,53.6481935483871,41.73870967741935
2021-12-31,47,5609,292156.2,52.0156129032258,40.93225806451613
2021-12-31,48,5657,301279.16,53.23722580645161,40.9258064516129
2021-12-31,49,5429,304083.25,55.614451612903224,40.777419354838706
2021-12-31,50,5598,306411.12,54.50393548387096,40.983870967741936
2022-01-31,1,6171,324108.71,53.47096774193549,42.561290322580646
2022-01-31,2,6113,316027.33999999997,52.491903225806446,44.73225806451613
2022-01-31,3,6273,343504.25,54.038935483870965,43.58387096774193
2022-01-31,4,6214,334540.89,53.78645161290323,42.68387096774193
2022-01-31,5,6191,318754.68,51.459870967741935,41.93225806451613
2022-01-31,6,6038,316553.51,52.33532258064516,39.99032258064516
2022-01-31,7,6192,316338.04,50.89535483870968,43.229032258064514
2022-01-31,8,6208,313132.52999999997,51.448903225806454,43.74516129032258
2022-01-31,9,6087,331384.95999999996,53.90009677419355,44.60645161290322
2022-01-31,10,6326,322355.9,50.27429032258065,44.02258064516129
2022-01-31,11,6189,330607.74,52.875,42.13870967741936
2022-01-31,12,6312,328730.76,52.26641935483872,42.49677419354839
2022-01-31,13,6161,340675.92,55.209096774193554,41.822580645161295
2022-01-31,14,6248,324420.39,52.88151612903226,43.04838709677419
2022-01-31,15,6071,320516.53,53.19751612903226,42.37741935483871
2022-01-31,16,6298,339148.34,54.599322580645165,43.45161290322581
2022-01-31,17,6050,323592.99,54.184000000000005,41.13548387096775
2022-01-31,18,6105,337640.37,55.20564516129032,42.57741935483871
2022-01-31,19,6103,334385.38,54.832483870967735,43.07741935483871
2022-01-31,20,6280,342572.65,53.82016129032259,42.78064516129032
2022-01-31,21,6119,330393.5,53.39467741935484,41.351612903225806
2022-01-31,22,6062,320949.77,52.775354838709674,42.538709677419355
2022-01-31,23,6155,318405.02,51.53987096774193,43.693548387096776
2022-01-31,24,6256,335293.11,53.71900000000001,42.435483870967744
2022-01-31,25,6168,321405.7,51.9434193548387,42.2
2022-01-31,26,6158,318889.38,51.94948387096774,41.30322580645161
2022-01-31,27,6324,337864.65,53.392580645161296,43.20645161290322
2022-01-31,28,6234,340527.2,54.66974193548388,41.23548387096774
2022-01-31,29,6057,313741.87,52.251064516129034,42.66451612903226
2022-01-31,30,6118,318286.29,52.75190322580645,41.75806451612903
2022-01-31,31,6197,321108.11,51.78303225806452,42.78709677419355
2022-01-31,32,6123,314185.07,51.58390322580645,42.16451612903226
2022-01-31,33,6323,332627.04,52.56796774193549,44.019354838709674
2022-01-31,34,6056,332058.24,54.63729032258065,42.751612903225805
2022-01-31,35,6179,329395.37,52.75364516129032,43.38709677419355
2022-01-31,36,6203,323338.6,52.418193548387094,42.47741935483871
2022-01-31,37,6144,333874.56,54.9418064516129,42.777419354838706
2022-01-31,38,6197,337624.91000000003,54.217,42.880645161290325
2022-01-31,39,6244,331798.03,53.10670967741936,42.751612903225805
2022-01-31,40,6077,327177.87,53.56454838709677,43.11290322580645
2022-01-31,41,6099,321828.42,52.45851612903226,42.832258064516125
2022-01-31,42,6084,308863.47,50.88106451612903,40.19032258064516
2022-01-31,43,6261,339763.59,54.757548387096776,42.99677419354839
2022-01-31,44,6396,355737.95,55.78093548387096,43.40967741935484
2022-01-31,45,6115,324819.31,52.26583870967742,42.5516129032258
2022-01-31,46,6128,313602.26,51.8778064516129,43.65483870967742
2022-01-31,47,6209,331903.1,52.947258064516134,43.36774193548387
2022-01-31,48,6290,326618.45,52.04296774193549,43.016129032258064
2022-01-31,49,6067,325674.07,53.44445161290323,41.55806451612903
2022-01-31,50,6201,320131.43,51.776387096774194,43.38709677419355
2022-02-28,1,6112,331961.92,54.49910714285714,45.732142857142854
2022-02-28,2,6133,331200.72000000003,54.37828571428571,44.31071428571428
2022-02-28,3,6202,327020.43,53.52332142857142,44.34285714285714
2022-02-28,4,6230,332745.1,53.51060714285715,43.292857142857144
2022-02-28,5,6249,330730.3,53.45896428571429,44.425
2022-02-28,6,5967,324533.16000000003,53.90060714285714,42.42142857142857
2022-02-28,7,6165,345156.89999999997,55.5095,44.707142857142856
2022-02-28,8,6196,339975.44,54.738678571428565,44.925
2022-02-28,9,6301,329755.79000000004,52.04439285714286,45.392857142857146
2022-02-28,10,6167,321558.75,52.79396428571429,44.66428571428571
2022-02-28,11,6046,330616.86,54.55775,45.07142857142857
2022-02-28,12,6132,313453.4,51.57792857142857,44.05
2022-02-28,13,6127,326115.62,53.33696428571428,43.64642857142857
2022-02-28,14,6199,324944.78,52.676928571428576,42.9
2022-02-28,15,5933,309879.55,52.53053571428571,41.95357142857143
2022-02-28,16,6143,328660.44,53.90132142857143,44.31428571428571
2022-02-28,17,6154,321998.7,52.102714285714285,46.660714285714285
2022-02-28,18,6170,336882.88,54.76482142857143,44.75
2022-02-28,19,6061,324683.43,52.651428571428575,43.82142857142857
2022-02-28,20,6174,327319.0,53.211285714285715,44.97500000000001
2022-02-28,21,6099,327959.7,53.81567857142856,43.52142857142857
2022-02-28,22,6019,318606.03,53.321464285714285,45.153571428571425
2022-02-28,23,6089,340835.66000000003,56.164071428571425,44.667857142857144
2022-02-28,24,6029,307564.76,50.92646428571429,44.621428571428574
2022-02-28,25,6233,322295.3,51.89835714285714,45.25
2022-02-28,26,6068,329365.68,53.904071428571434,45.37142857142858
2022-02-28,27,6206,322030.93,51.67946428571429,44.753571428571426
2022-02-28,28,6203,326725.35,53.23475,45.04642857142857
2022-02-28,29,6109,327859.38,53.49171428571428,44.36071428571428
2022-02-28,30,6101,317137.99,51.99489285714285,44.482142857142854
2022-02-28,31,6050,313926.62,52.684107142857144,43.71071428571429
